Timestamp,Value,Type
18:20:40.452,"-12\r\n",received
18:20:40.452,"-18\r\n",received
18:20:40.452,"-26\r\n",received
18:20:40.452,"-35\r\n",received
18:20:40.452,"-41\r\n",received
18:20:40.452,"-49\r\n",received
18:20:40.452,"-52\r\n",received
18:20:40.452,"-49\r\n",received
18:20:40.452,"-45\r\n",received
18:20:40.452,"-40\r\n",received
18:20:40.452,"-29\r\n",received
18:20:40.452,"-25\r\n",received
18:20:40.452,"-25\r\n",received
18:20:40.452,"-27\r\n",received
18:20:40.452,"-30\r\n",received
18:20:40.452,"-35\r\n",received
18:20:40.452,"-41\r\n",received
18:20:40.452,"-43\r\n",received
18:20:40.452,"-43\r\n",received
18:20:40.452,"-43\r\n",received
18:20:40.452,"-49\r\n",received
18:20:40.452,"-54\r\n",received
18:20:40.452,"1\r\n",received
18:20:40.452,"6\r\n",received
18:20:40.452,"15\r\n",received
18:20:40.452,"21\r\n",received
18:20:40.452,"29\r\n",received
18:20:40.452,"33\r\n",received
18:20:40.452,"34\r\n",received
18:20:40.452,"35\r\n",received
18:20:40.452,"38\r\n",received
18:20:40.452,"44\r\n",received
18:20:40.452,"48\r\n",received
18:20:40.456,"50\r\n",received
18:20:40.456,"54\r\n",received
18:20:40.456,"56\r\n",received
18:20:40.456,"55\r\n",received
18:20:40.456,"50\r\n",received
18:20:40.456,"45\r\n",received
18:20:40.456,"37\r\n",received
18:20:40.456,"32\r\n",received
18:20:40.456,"35\r\n",received
18:20:40.456,"41\r\n",received
18:20:40.456,"51\r\n",received
18:20:40.456,"59\r\n",received
18:20:40.456,"62\r\n",received
18:20:40.456,"62\r\n",received
18:20:40.456,"64\r\n",received
18:20:40.456,"69\r\n",received
18:20:40.456,"75\r\n",received
18:20:40.456,"75\r\n",received
18:20:40.456,"78\r\n",received
18:20:40.456,"79\r\n",received
18:20:40.456,"79\r\n",received
18:20:40.456,"80\r\n",received
18:20:40.464,"78\r\n",received
18:20:40.464,"76\r\n",received
18:20:40.464,"75\r\n",received
18:20:40.464,"73\r\n",received
18:20:40.464,"68\r\n",received
18:20:40.464,"66\r\n",received
18:20:40.464,"68\r\n",received
18:20:40.464,"74\r\n",received
18:20:40.464,"77\r\n",received
18:20:40.464,"79\r\n",received
