Timestamp,Value,Type
22:11:00.773,"-1\r\n",received
22:11:00.773,"-1\r\n",received
22:11:00.773,"-1\r\n",received
22:11:00.773,"-2\r\n",received
22:11:00.773,"-3\r\n",received
22:11:00.788,"-2\r\n",received
22:11:00.788,"-2\r\n",received
22:11:00.788,"-3\r\n",received
22:11:00.788,"-4\r\n",received
22:11:00.788,"-4\r\n",received
22:11:00.788,"-4\r\n",received
22:11:00.788,"-5\r\n",received
22:11:00.788,"-5\r\n",received
22:11:00.788,"-6\r\n",received
22:11:00.788,"-5\r\n",received
22:11:00.788,"-4\r\n",received
22:11:00.788,"-5\r\n",received
22:11:00.788,"-4\r\n",received
22:11:00.788,"-5\r\n",received
22:11:00.788,"-5\r\n",received
22:11:00.788,"-5\r\n",received
22:11:00.788,"-5\r\n",received
22:11:00.788,"-6\r\n",received
22:11:00.788,"-6\r\n",received
22:11:00.788,"-6\r\n",received
22:11:00.788,"4\r\n",received
22:11:00.788,"5\r\n",received
22:11:00.788,"8\r\n",received
22:11:00.788,"6\r\n",received
22:11:00.788,"8\r\n",received
22:11:00.788,"4\r\n",received
22:11:00.788,"4\r\n",received
22:11:00.788,"2\r\n",received
22:11:00.788,"4\r\n",received
22:11:00.788,"2\r\n",received
22:11:00.788,"3\r\n",received
22:11:00.788,"2\r\n",received
22:11:00.788,"2\r\n",received
22:11:00.788,"-1\r\n",received
22:11:00.788,"-1\r\n",received
22:11:00.788,"-1\r\n",received
22:11:00.788,"-1\r\n",received
22:11:00.788,"-1\r\n",received
22:11:00.788,"-3\r\n",received
22:11:00.788,"-1\r\n",received
22:11:00.788,"-3\r\n",received
22:11:00.788,"-1\r\n",received
22:11:00.788,"-4\r\n",received
22:11:00.788,"-1\r\n",received
22:11:00.788,"0\r\n",received
22:11:00.788,"-2\r\n",received
22:11:00.788,"-6\r\n",received
22:11:00.788,"-4\r\n",received
22:11:00.788,"-4\r\n",received
22:11:00.788,"-3\r\n",received
22:11:00.788,"-7\r\n",received
22:11:00.788,"-7\r\n",received
22:11:00.812,"-6\r\n",received
22:11:00.812,"-5\r\n",received
22:11:00.812,"-5\r\n",received
22:11:00.812,"-6\r\n",received
22:11:00.812,"-8\r\n",received
22:11:00.812,"-8\r\n",received
22:11:00.812,"-6\r\n",received
22:11:00.812,"-4\r\n",received
22:11:00.812,"-5\r\n",received
22:11:00.812,"-6\r\n",received
22:11:00.812,"-7\r\n",received
22:11:00.812,"-5\r\n",received
22:11:00.812,"-6\r\n",received
22:11:00.812,"-6\r\n",received
22:11:00.812,"-5\r\n",received
22:11:00.812,"-6\r\n",received
22:11:00.812,"-4\r\n",received
22:11:00.812,"-5\r\n",received
22:11:00.812,"-5\r\n",received
22:11:00.812,"-6\r\n",received
22:11:00.812,"-7\r\n",received
22:11:00.812,"-3\r\n",received
22:11:00.812,"-4\r\n",received
22:11:00.812,"-5\r\n",received
22:11:00.812,"-6\r\n",received
22:11:00.812,"-5\r\n",received
22:11:00.812,"-3\r\n",received
22:11:00.812,"-6\r\n",received
22:11:00.812,"-2\r\n",received
22:11:00.812,"-6\r\n",received
22:11:00.812,"-7\r\n",received
22:11:00.812,"-4\r\n",received
22:11:00.812,"4\r\n",received
22:11:00.812,"5\r\n",received
22:11:00.812,"1\r\n",received
22:11:00.812,"-2\r\n",received
22:11:00.812,"-2\r\n",received
22:11:00.812,"-2\r\n",received
22:11:00.812,"-3\r\n",received
22:11:00.812,"-5\r\n",received
22:11:00.812,"-7\r\n",received
22:11:00.812,"-10\r\n",received
22:11:00.812,"-5\r\n",received
22:11:00.812,"0\r\n",received
22:11:00.812,"-4\r\n",received
22:11:00.812,"-12\r\n",received
22:11:00.812,"-12\r\n",received
22:11:00.812,"-13\r\n",received
22:11:00.812,"-11\r\n",received
22:11:00.812,"-15\r\n",received
22:11:00.812,"-12\r\n",received
22:11:00.812,"-11\r\n",received
22:11:00.812,"-9\r\n",received
22:11:00.812,"-2\r\n",received
22:11:00.812,"-2\r\n",received
22:11:00.812,"9\r\n",received
22:11:00.812,"9\r\n",received
22:11:00.812,"8\r\n",received
22:11:00.812,"8\r\n",received
22:11:00.812,"8\r\n",received
22:11:00.812,"7\r\n",received
22:11:00.812,"6\r\n",received
22:11:00.812,"7\r\n",received
22:11:00.812,"7\r\n",received
22:11:00.812,"6\r\n",received
22:11:00.812,"6\r\n",received
22:11:00.812,"5\r\n",received
22:11:00.812,"5\r\n",received
22:11:00.812,"6\r\n",received
22:11:00.812,"8\r\n",received
22:11:00.812,"6\r\n",received
22:11:00.812,"7\r\n",received
22:11:00.812,"8\r\n",received
22:11:00.812,"8\r\n",received
22:11:00.812,"7\r\n",received
22:11:00.812,"8\r\n",received
22:11:00.812,"8\r\n",received
22:11:00.812,"6\r\n",received
22:11:00.812,"5\r\n",received
22:11:00.868,"6\r\n",received
22:11:00.868,"6\r\n",received
22:11:00.868,"6\r\n",received
22:11:00.868,"5\r\n",received
22:11:00.868,"5\r\n",received
22:11:00.868,"5\r\n",received
22:11:00.868,"5\r\n",received
22:11:00.868,"6\r\n",received
22:11:00.868,"5\r\n",received
22:11:00.868,"6\r\n",received
22:11:00.868,"6\r\n",received
22:11:00.868,"6\r\n",received
22:11:00.868,"7\r\n",received
22:11:00.868,"6\r\n",received
22:11:00.868,"6\r\n",received
22:11:00.868,"6\r\n",received
22:11:00.868,"5\r\n",received
22:11:00.868,"6\r\n",received
22:11:00.868,"4\r\n",received
22:11:00.868,"3\r\n",received
22:11:00.868,"2\r\n",received
22:11:00.868,"2\r\n",received
22:11:00.868,"2\r\n",received
22:11:00.868,"2\r\n",received
22:11:00.868,"2\r\n",received
22:11:00.868,"1\r\n",received
22:11:00.868,"0\r\n",received
22:11:00.868,"2\r\n",received
22:11:00.868,"1\r\n",received
